[LOG] INFO [IExchangeSimulator::setLoggerLogFile] Logger log file set to: RegressionTests/Baseline/ZeroIntelligenceSimulatorSimpleSantaFeModelLargeTime.baseline.txt
[LOG] INFO Lobster messages:
    time,    type,     oid,     qty,      px,     dir
 9440000,       1, 9300000,       1, 9450000,       2, 9290000,       9, 9460000,       1, 9280000,       1, 9480000,       3, 9270000,       4, 9490000,       1, 9250000,       1
 9440000,       1, 9290000,       9, 9450000,       2, 9280000,       1, 9460000,       1, 9270000,       4, 9480000,       3, 9250000,       1, 9490000,       1, 9240000,       3
 9440000,       1, 9290000,       9, 9450000,       2, 9280000,       1, 9460000,       1, 9270000,       4, 9480000,       3, 9250000,       1, 9490000,       1, 9240000,       3
 9440000,       1, 9290000,       9, 9450000,       2, 9280000,       1, 9460000,       1, 9270000,       4, 9480000,       3, 9250000,       1, 9490000,       1, 9240000,       3
 9440000,       1, 9290000,       8, 9450000,       2, 9280000,       1, 9460000,       1, 9270000,       4, 9480000,       3, 9250000,       1, 9490000,       1, 9240000,       3
 9440000,       1, 9290000,       8, 9450000,       2, 9280000,       1, 9460000,       1, 9270000,       4, 9470000,       1, 9250000,       1, 9480000,       3, 9240000,       3
 9440000,       1, 9290000,       8, 9450000,       2, 9280000,       1, 9460000,       1, 9270000,       4, 9470000,       1, 9250000,       1, 9480000,       3, 9240000,       3
 9320000,       1, 9290000,       8, 9440000,       1, 9280000,       1, 9450000,       2, 9270000,       4, 9460000,       1, 9250000,       1, 9470000,       1, 9240000,       3
 9320000,       1, 9290000,       8, 9440000,       1, 9280000,       1, 9450000,       2, 9270000,       4, 9460000,       1, 9250000,       1, 9470000,       1, 9240000,       3
 9320000,       1, 9290000,       7, 9440000,       1, 9280000,       1, 9450000,       2, 9270000,       4, 9460000,       1, 9250000,       1, 9470000,       1, 9240000,       3
 9320000,       1, 9290000,       7, 9440000,       1, 9280000,       1, 9450000,       2, 9270000,       4, 9460000,       1, 9250000,       1, 9470000,       1, 9240000,       3
 9320000,       1, 9290000,       7, 9440000,       1, 9280000,       1, 9450000,       2, 9270000,       4, 9460000,       1, 9250000,       1, 9470000,       1, 9240000,       3
 9320000,       1, 9290000,       7, 9440000,       1, 9280000,       1, 9450000,       2, 9270000,       4, 9460000,       1, 9260000,       1, 9470000,       1, 9250000,       1
 9320000,       1, 9290000,       7, 9440000,       1, 9280000,       1, 9450000,       2, 9270000,       4, 9460000,       1, 9260000,       1, 9470000,       1, 9250000,       1
 9320000,       1, 9290000,       7, 9440000,       1, 9280000,       1, 9450000,       2, 9270000,       4, 9460000,       1, 9260000,       1, 9470000,       1, 9250000,       1
 9320000,       1, 9290000,       7, 9440000,       1, 9280000,       1, 9450000,       2, 9270000,       4, 9460000,       1, 9260000,       1, 9470000,       1, 9250000,       1
 9310000,       1, 9290000,       7, 9320000,       1, 9280000,       1, 9440000,       1, 9270000,       4, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1
 9310000,       1, 9290000,       7, 9320000,       1, 9280000,       1, 9440000,       1, 9270000,       4, 9450000,       1, 9260000,       1, 9460000,       1, 9250000,       1
 9310000,       1, 9290000,       7, 9320000,       1, 9280000,       1, 9440000,       1, 9270000,       4, 9450000,       1, 9260000,       1, 9460000,       1, 9250000,       1
 9310000,       1, 9290000,       7, 9320000,       1, 9280000,       1, 9440000,       1, 9270000,       4, 9450000,       1, 9260000,       1, 9460000,       1, 9250000,       1
 9310000,       1, 9290000,       7, 9320000,       1, 9280000,       1, 9440000,       1, 9270000,       4, 9450000,       1, 9260000,       1, 9460000,       1, 9250000,       1
 9310000,       1, 9290000,       7, 9320000,       1, 9280000,       1, 9440000,       1, 9270000,       4, 9450000,       1, 9260000,       1, 9460000,       1, 9250000,       1
 9310000,       1, 9290000,       7, 9320000,       1, 9280000,       1, 9440000,       1, 9270000,       4, 9450000,       1, 9260000,       1, 9460000,       1, 9250000,       1
 9310000,       1, 9290000,       7, 9320000,       1, 9280000,       1, 9440000,       1, 9270000,       4, 9450000,       1, 9260000,       1, 9460000,       1, 9250000,       1
 9310000,       1, 9290000,       7, 9320000,       1, 9280000,       1, 9440000,       1, 9270000,       4, 9450000,       1, 9260000,       1, 9460000,       1, 9250000,       1
 9310000,       1, 9290000,       7, 9320000,       1, 9280000,       1, 9440000,       1, 9270000,       4, 9450000,       1, 9260000,       1, 9460000,       1, 9250000,       1
 9310000,       1, 9290000,       7, 9320000,       1, 9280000,       1, 9380000,       1, 9270000,       4, 9440000,       1, 9260000,       1, 9450000,       1, 9250000,       1
 9310000,       1, 9290000,       7, 9320000,       1, 9280000,       1, 9380000,       1, 9270000,       4, 9430000,       1, 9260000,       1, 9440000,       1, 9250000,       1
 9310000,       1, 9290000,       7, 9320000,       1, 9280000,       1, 9380000,       1, 9270000,       4, 9430000,       1, 9260000,       1, 9440000,       1, 9250000,       1
 9310000,       1, 9290000,       7, 9320000,       1, 9280000,       1, 9380000,       1, 9270000,       4, 9430000,       1, 9260000,       1, 9440000,       1, 9250000,       1
 9310000,       1, 9290000,       6, 9320000,       1, 9280000,       1, 9380000,       1, 9270000,       4, 9430000,       1, 9260000,       1, 9440000,       1, 9250000,       1
 9310000,       1, 9290000,       6, 9320000,       1, 9280000,       1, 9380000,       1, 9270000,       4, 9430000,       1, 9260000,       1, 9440000,       1, 9250000,       1
 9320000,       1, 9290000,       6, 9380000,       1, 9280000,       1, 9430000,       1, 9270000,       4, 9440000,       1, 9260000,       1, 9450000,       1, 9250000,       1
 9320000,       2, 9290000,       6, 9380000,       1, 9280000,       1, 9430000,       1, 9270000,       4, 9440000,       1, 9260000,       1, 9450000,       1, 9250000,       1
 9320000,       2, 9290000,       6, 9380000,       1, 9280000,       1, 9430000,       1, 9270000,       4, 9440000,       1, 9260000,       1, 9450000,       1, 9250000,       1
 9320000,       2, 9290000,       6, 9380000,       1, 9280000,       1, 9430000,       1, 9270000,       4, 9440000,       1, 9260000,       1, 9450000,       1, 9250000,       1
 9320000,       2, 9290000,       6, 9380000,       1, 9280000,       1, 9430000,       1, 9270000,       4, 9440000,       1, 9260000,       1, 9450000,       1, 9250000,       1
 9320000,       2, 9290000,       6, 9380000,       1, 9270000,       4, 9430000,       1, 9260000,       1, 9440000,       1, 9250000,       1, 9450000,       1, 9240000,       3
 9320000,       2, 9290000,       6, 9380000,       1, 9270000,       4, 9430000,       1, 9260000,       1, 9440000,       1, 9250000,       1, 9450000,       1, 9240000,       3
 9320000,       2, 9290000,       6, 9380000,       1, 9270000,       4, 9430000,       1, 9260000,       1, 9440000,       1, 9250000,       1, 9450000,       1, 9240000,       3
 9320000,       2, 9290000,       5, 9380000,       1, 9270000,       4, 9430000,       1, 9260000,       1, 9440000,       1, 9250000,       1, 9450000,       1, 9240000,       3
 9320000,       2, 9290000,       5, 9380000,       1, 9270000,       4, 9430000,       1, 9260000,       1, 9440000,       1, 9250000,       1, 9450000,       1, 9240000,       3
 9320000,       2, 9290000,       5, 9380000,       1, 9270000,       4, 9430000,       1, 9260000,       1, 9440000,       1, 9250000,       1, 9450000,       1, 9240000,       3
 9320000,       2, 9290000,       5, 9380000,       1, 9270000,       4, 9430000,       1, 9260000,       1, 9440000,       1, 9250000,       1, 9450000,       1, 9240000,       3
 9320000,       1, 9290000,       5, 9380000,       1, 9270000,       4, 9430000,       1, 9260000,       1, 9440000,       1, 9250000,       1, 9450000,       1, 9240000,       3
 9320000,       1, 9290000,       5, 9380000,       1, 9270000,       4, 9430000,       1, 9260000,       1, 9440000,       1, 9250000,       1, 9450000,       1, 9240000,       3
 9320000,       1, 9290000,       5, 9380000,       1, 9270000,       4, 9430000,       1, 9260000,       1, 9440000,       1, 9250000,       1, 9450000,       1, 9240000,       3
 9380000,       1, 9290000,       5, 9430000,       1, 9270000,       4, 9440000,       1, 9260000,       1, 9450000,       1, 9250000,       1, 9460000,       1, 9240000,       3
 9380000,       1, 9290000,       5, 9430000,       1, 9270000,       4, 9440000,       1, 9260000,       1, 9450000,       1, 9250000,       1, 9460000,       1, 9240000,       3
 9380000,       1, 9320000,       1, 9430000,       1, 9290000,       5, 9440000,       1, 9270000,       4, 9450000,       1, 9260000,       1, 9460000,       1, 9250000,       1
 9380000,       1, 9320000,       1, 9430000,       1, 9290000,       5, 9440000,       1, 9270000,       4, 9450000,       1, 9260000,       1, 9460000,       1, 9250000,       1
 9380000,       1, 9320000,       1, 9430000,       1, 9290000,       5, 9440000,       1, 9270000,       4, 9450000,       1, 9260000,       1, 9460000,       1, 9250000,       1
 9380000,       1, 9320000,       1, 9430000,       1, 9290000,       5, 9440000,       1, 9270000,       4, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1
 9380000,       1, 9320000,       1, 9430000,       1, 9290000,       5, 9440000,       1, 9270000,       4, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1
 9380000,       1, 9320000,       1, 9430000,       1, 9290000,       5, 9440000,       1, 9270000,       4, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1
 9380000,       1, 9320000,       1, 9430000,       1, 9290000,       5, 9440000,       1, 9270000,       4, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1
 9430000,       1, 9320000,       1, 9440000,       1, 9290000,       5, 9450000,       2, 9270000,       4, 9460000,       1, 9260000,       1, 9480000,       4, 9250000,       1
 9340000,       1, 9320000,       1, 9430000,       1, 9290000,       5, 9440000,       1, 9270000,       4, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1
 9340000,       1, 9320000,       1, 9430000,       1, 9300000,       1, 9440000,       1, 9290000,       5, 9450000,       2, 9270000,       4, 9460000,       1, 9260000,       1
 9340000,       1, 9300000,       1, 9430000,       1, 9290000,       5, 9440000,       1, 9270000,       4, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1
 9340000,       1, 9300000,       1, 9430000,       1, 9290000,       5, 9440000,       1, 9270000,       4, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1
 9340000,       1, 9300000,       1, 9430000,       1, 9290000,       5, 9440000,       1, 9270000,       4, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1
 9340000,       1, 9300000,       1, 9430000,       1, 9290000,       5, 9440000,       1, 9270000,       4, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1
 9340000,       1, 9300000,       1, 9430000,       1, 9290000,       5, 9450000,       2, 9270000,       4, 9460000,       1, 9260000,       1, 9480000,       4, 9250000,       1
 9340000,       1, 9300000,       1, 9430000,       1, 9290000,       5, 9450000,       2, 9270000,       4, 9460000,       1, 9260000,       1, 9480000,       4, 9250000,       1
 9340000,       1, 9300000,       1, 9430000,       1, 9290000,       5, 9450000,       2, 9270000,       4, 9460000,       1, 9260000,       1, 9480000,       4, 9250000,       1
 9340000,       1, 9300000,       1, 9430000,       1, 9290000,       5, 9450000,       2, 9270000,       4, 9460000,       1, 9260000,       1, 9480000,       4, 9250000,       1
 9340000,       1, 9300000,       1, 9430000,       1, 9290000,       5, 9450000,       2, 9270000,       4, 9460000,       1, 9260000,       1, 9480000,       4, 9250000,       1
 9340000,       1, 9300000,       1, 9430000,       1, 9290000,       5, 9450000,       2, 9270000,       4, 9460000,       1, 9260000,       1, 9470000,       1, 9250000,       1
 9340000,       1, 9300000,       1, 9430000,       1, 9290000,       5, 9450000,       2, 9270000,       3, 9460000,       1, 9260000,       1, 9470000,       1, 9250000,       1
 9340000,       1, 9300000,       1, 9430000,       1, 9290000,       5, 9450000,       2, 9270000,       3, 9460000,       1, 9260000,       1, 9470000,       1, 9250000,       1
 9340000,       1, 9300000,       1, 9430000,       1, 9290000,       5, 9450000,       2, 9270000,       3, 9460000,       1, 9260000,       1, 9470000,       1, 9250000,       1
 9340000,       1, 9300000,       1, 9430000,       1, 9290000,       5, 9450000,       2, 9270000,       3, 9460000,       1, 9260000,       1, 9470000,       1, 9250000,       1
 9340000,       1, 9300000,       1, 9430000,       1, 9290000,       5, 9450000,       2, 9270000,       3, 9460000,       1, 9260000,       1, 9470000,       1, 9250000,       1
 9340000,       1, 9300000,       1, 9430000,       1, 9290000,       5, 9450000,       2, 9270000,       3, 9460000,       1, 9260000,       1, 9470000,       1, 9250000,       1
 9330000,       1, 9300000,       1, 9340000,       1, 9290000,       5, 9430000,       1, 9270000,       3, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1
 9330000,       1, 9300000,       1, 9340000,       1, 9290000,       5, 9430000,       1, 9270000,       3, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1
 9330000,       1, 9300000,       1, 9340000,       1, 9290000,       5, 9430000,       1, 9270000,       3, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1
 9330000,       1, 9300000,       1, 9340000,       1, 9290000,       5, 9430000,       1, 9270000,       3, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1
 9330000,       1, 9300000,       1, 9340000,       1, 9290000,       5, 9430000,       1, 9270000,       3, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1
 9330000,       1, 9300000,       1, 9340000,       1, 9290000,       5, 9430000,       1, 9270000,       3, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1
 9330000,       1, 9300000,       1, 9340000,       1, 9290000,       5, 9430000,       1, 9270000,       3, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1
 9330000,       1, 9300000,       1, 9340000,       1, 9290000,       5, 9430000,       1, 9270000,       3, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1
 9330000,       1, 9300000,       1, 9340000,       1, 9290000,       6, 9430000,       1, 9270000,       3, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1
 9330000,       1, 9300000,       1, 9340000,       1, 9290000,       6, 9430000,       1, 9270000,       3, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1
 9340000,       1, 9300000,       1, 9430000,       1, 9290000,       6, 9450000,       2, 9270000,       3, 9460000,       1, 9260000,       1, 9470000,       1, 9250000,       1
 9340000,       1, 9290000,       6, 9430000,       1, 9270000,       3, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1, 9470000,       1, 9240000,       3
 9340000,       1, 9290000,       6, 9430000,       1, 9270000,       3, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1, 9470000,       1, 9240000,       3
 9340000,       1, 9290000,       6, 9360000,       1, 9270000,       3, 9430000,       1, 9260000,       1, 9450000,       2, 9250000,       1, 9460000,       1, 9240000,       3
 9340000,       1, 9290000,       6, 9360000,       1, 9270000,       3, 9410000,       1, 9260000,       1, 9430000,       1, 9250000,       1, 9450000,       2, 9240000,       3
 9340000,       1, 9290000,       5, 9360000,       1, 9270000,       3, 9410000,       1, 9260000,       1, 9430000,       1, 9250000,       1, 9450000,       2, 9240000,       3
 9360000,       1, 9290000,       5, 9410000,       1, 9270000,       3, 9430000,       1, 9260000,       1, 9450000,       2, 9250000,       1, 9460000,       1, 9240000,       3
 9360000,       1, 9290000,       5, 9410000,       1, 9270000,       3, 9430000,       1, 9260000,       1, 9450000,       2, 9250000,       1, 9460000,       1, 9240000,       3
 9360000,       1, 9290000,       5, 9410000,       1, 9270000,       3, 9430000,       1, 9260000,       1, 9450000,       2, 9250000,       1, 9460000,       1, 9240000,       3
 9360000,       1, 9290000,       5, 9410000,       1, 9270000,       3, 9430000,       1, 9260000,       1, 9450000,       2, 9250000,       1, 9460000,       1, 9240000,       3
 9360000,       1, 9290000,       5, 9410000,       1, 9270000,       3, 9430000,       1, 9260000,       1, 9450000,       2, 9250000,       1, 9460000,       1, 9240000,       3
 9360000,       1, 9290000,       5, 9410000,       1, 9270000,       3, 9430000,       1, 9260000,       1, 9450000,       2, 9250000,       1, 9460000,       1, 9240000,       3
 9360000,       1, 9290000,       5, 9410000,       1, 9270000,       3, 9430000,       1, 9260000,       1, 9450000,       2, 9250000,       1, 9460000,       1, 9240000,       3
 9410000,       1, 9290000,       5, 9430000,       1, 9270000,       3, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1, 9470000,       1, 9240000,       3
 9350000,       1, 9290000,       5, 9410000,       1, 9270000,       3, 9430000,       1, 9260000,       1, 9450000,       2, 9250000,       1, 9460000,       1, 9240000,       3
 9350000,       1, 9290000,       5, 9410000,       1, 9270000,       3, 9430000,       1, 9260000,       1, 9450000,       2, 9250000,       1, 9460000,       1, 9240000,       3
 9350000,       1, 9290000,       5, 9410000,       1, 9270000,       3, 9430000,       1, 9260000,       1, 9450000,       2, 9250000,       1, 9460000,       1, 9240000,       3
 9350000,       1, 9290000,       5, 9410000,       1, 9270000,       3, 9430000,       1, 9260000,       1, 9450000,       2, 9250000,       1, 9460000,       1, 9240000,       3
 9350000,       1, 9290000,       5, 9410000,       1, 9270000,       3, 9430000,       1, 9260000,       1, 9450000,       2, 9250000,       1, 9460000,       1, 9240000,       3
 9350000,       1, 9290000,       5, 9410000,       1, 9270000,       3, 9430000,       1, 9260000,       1, 9450000,       2, 9250000,       1, 9460000,       1, 9240000,       3
 9350000,       1, 9290000,       5, 9410000,       1, 9270000,       3, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1, 9480000,       5, 9240000,       3
 9350000,       1, 9290000,       5, 9410000,       1, 9270000,       3, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1, 9480000,       5, 9240000,       3
 9350000,       1, 9290000,       5, 9410000,       1, 9270000,       3, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1, 9480000,       5, 9240000,       3
 9410000,       1, 9290000,       5, 9450000,       2, 9270000,       3, 9460000,       1, 9260000,       1, 9480000,       5, 9250000,       1, 9490000,       1, 9240000,       3
 9410000,       1, 9290000,       5, 9440000,       1, 9270000,       3, 9450000,       2, 9260000,       1, 9460000,       1, 9250000,       1, 9480000,       5, 9240000,       3
 9370000,       1, 9290000,       5, 9410000,       1, 9270000,       3, 9440000,       1, 9260000,       1, 9450000,       2, 9250000,       1, 9460000,       1, 9240000,       3
 9370000,       1, 9290000,       5, 9410000,       1, 9270000,       3, 9440000,       1, 9260000,       1, 9450000,       2, 9250000,       1, 9460000,       1, 9240000,       3
 9330000,       1, 9290000,       5, 9370000,       1, 9270000,       3, 9410000,       1, 9260000,       1, 9440000,       1, 9250000,       1, 9450000,       2, 9240000,       3
 9330000,       1, 9290000,       4, 9370000,       1, 9270000,       3, 9410000,       1, 9260000,       1, 9440000,       1, 9250000,       1, 9450000,       2, 9240000,       3
 9330000,       1, 9290000,       4, 9370000,       1, 9270000,       3, 9410000,       1, 9260000,       1, 9440000,       1, 9250000,       1, 9450000,       2, 9240000,       3
 9330000,       1, 9290000,       4, 9370000,       1, 9270000,       3, 9410000,       1, 9260000,       1, 9440000,       1, 9250000,       1, 9450000,       2, 9240000,       3
 9330000,       1, 9290000,       4, 9370000,       1, 9270000,       3, 9410000,       1, 9260000,       1, 9440000,       1, 9250000,       1, 9450000,       2, 9240000,       3
 9330000,       1, 9290000,       3, 9370000,       1, 9270000,       3, 9410000,       1, 9260000,       1, 9440000,       1, 9250000,       1, 9450000,       2, 9240000,       3
 9330000,       1, 9290000,       3, 9370000,       1, 9270000,       3, 9410000,       1, 9260000,       1, 9440000,       1, 9250000,       1, 9450000,       2, 9240000,       3
 9330000,       1, 9290000,       3, 9370000,       1, 9270000,       3, 9410000,       1, 9260000,       1, 9440000,       1, 9250000,       1, 9450000,       2, 9240000,       3
 9330000,       1, 9290000,       2, 9370000,       1, 9270000,       3, 9410000,       1, 9260000,       1, 9440000,       1, 9250000,       1, 9450000,       2, 9240000,       3
 9330000,       1, 9290000,       2, 9370000,       1, 9270000,       3, 9410000,       1, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       3
 9370000,       1, 9290000,       2, 9410000,       1, 9270000,       3, 9430000,       1, 9260000,       1, 9440000,       1, 9250000,       1, 9450000,       2, 9240000,       3
 9370000,       1, 9290000,       2, 9410000,       1, 9270000,       3, 9430000,       1, 9260000,       1, 9440000,       1, 9250000,       1, 9450000,       2, 9240000,       3
 9370000,       1, 9290000,       2, 9400000,       1, 9270000,       3, 9410000,       1, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       3
 9370000,       1, 9290000,       2, 9400000,       1, 9270000,       3, 9410000,       1, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       3
 9320000,       1, 9290000,       2, 9370000,       1, 9270000,       3, 9400000,       1, 9260000,       1, 9410000,       1, 9250000,       1, 9430000,       1, 9240000,       3
 9320000,       1, 9290000,       2, 9370000,       1, 9270000,       3, 9400000,       1, 9260000,       1, 9410000,       1, 9250000,       1, 9430000,       1, 9240000,       3
 9370000,       1, 9290000,       2, 9400000,       1, 9270000,       3, 9410000,       1, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       3
 9370000,       1, 9290000,       2, 9380000,       1, 9270000,       3, 9400000,       1, 9260000,       1, 9410000,       1, 9250000,       1, 9430000,       1, 9240000,       3
 9370000,       1, 9290000,       2, 9380000,       1, 9270000,       3, 9400000,       1, 9260000,       1, 9410000,       1, 9250000,       1, 9430000,       1, 9240000,       3
 9370000,       1, 9290000,       2, 9380000,       1, 9270000,       3, 9400000,       1, 9260000,       1, 9410000,       1, 9250000,       1, 9430000,       1, 9240000,       3
 9370000,       1, 9290000,       2, 9380000,       1, 9270000,       3, 9400000,       1, 9260000,       1, 9410000,       1, 9250000,       1, 9430000,       1, 9240000,       3
 9380000,       1, 9290000,       2, 9400000,       1, 9270000,       3, 9410000,       1, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       3
 9380000,       1, 9290000,       1, 9400000,       1, 9270000,       3, 9410000,       1, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       3
 9300000,       1, 9290000,       1, 9380000,       1, 9270000,       3, 9400000,       1, 9260000,       1, 9410000,       1, 9250000,       1, 9430000,       1, 9240000,       3
 9300000,       1, 9290000,       1, 9380000,       1, 9270000,       3, 9400000,       1, 9260000,       1, 9410000,       1, 9250000,       1, 9430000,       1, 9240000,       3
 9300000,       1, 9290000,       1, 9380000,       1, 9270000,       3, 9400000,       1, 9260000,       1, 9410000,       1, 9250000,       1, 9430000,       1, 9240000,       3
 9300000,       1, 9270000,       3, 9380000,       1, 9260000,       1, 9400000,       1, 9250000,       1, 9410000,       1, 9240000,       3, 9430000,       1, 9230000,       1
 9300000,       1, 9270000,       3, 9380000,       1, 9260000,       1, 9400000,       1, 9250000,       1, 9410000,       1, 9240000,       3, 9430000,       1, 9230000,       1
 9300000,       1, 9270000,       3, 9380000,       1, 9260000,       1, 9400000,       1, 9250000,       1, 9410000,       1, 9240000,       3, 9430000,       1, 9230000,       1
 9300000,       1, 9270000,       3, 9350000,       1, 9260000,       1, 9380000,       1, 9250000,       1, 9400000,       1, 9240000,       3, 9410000,       1, 9230000,       1
 9350000,       1, 9270000,       3, 9380000,       1, 9260000,       1, 9400000,       1, 9250000,       1, 9410000,       1, 9240000,       3, 9430000,       1, 9230000,       1
 9350000,       1, 9270000,       3, 9380000,       1, 9260000,       1, 9400000,       1, 9250000,       1, 9410000,       1, 9240000,       3, 9430000,       1, 9230000,       1
 9350000,       1, 9270000,       2, 9380000,       1, 9260000,       1, 9400000,       1, 9250000,       1, 9410000,       1, 9240000,       3, 9430000,       1, 9230000,       1
 9350000,       1, 9270000,       2, 9380000,       1, 9260000,       1, 9400000,       1, 9250000,       1, 9410000,       2, 9240000,       3, 9430000,       1, 9230000,       1
 9350000,       1, 9270000,       2, 9380000,       1, 9260000,       1, 9400000,       1, 9250000,       1, 9410000,       2, 9240000,       3, 9430000,       1, 9230000,       1
 9350000,       1, 9310000,       1, 9380000,       1, 9270000,       2, 9400000,       1, 9260000,       1, 9410000,       2, 9250000,       1, 9430000,       1, 9240000,       3
 9350000,       1, 9310000,       1, 9380000,       1, 9270000,       2, 9400000,       1, 9260000,       1, 9410000,       2, 9250000,       1, 9430000,       1, 9240000,       3
 9350000,       1, 9310000,       1, 9380000,       1, 9270000,       2, 9400000,       1, 9260000,       1, 9410000,       2, 9250000,       1, 9430000,       1, 9240000,       3
 9380000,       1, 9310000,       1, 9400000,       1, 9270000,       2, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       3
 9380000,       1, 9310000,       1, 9400000,       1, 9270000,       2, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       3
 9380000,       1, 9310000,       1, 9400000,       1, 9270000,       2, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       3
 9380000,       1, 9310000,       1, 9400000,       1, 9270000,       2, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       3
 9380000,       1, 9310000,       1, 9400000,       1, 9270000,       2, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       3
 9380000,       1, 9270000,       2, 9400000,       1, 9260000,       1, 9410000,       2, 9250000,       1, 9430000,       1, 9240000,       3, 9440000,       1, 9230000,       2
 9340000,       1, 9270000,       2, 9380000,       1, 9260000,       1, 9400000,       1, 9250000,       1, 9410000,       2, 9240000,       3, 9430000,       1, 9230000,       2
 9380000,       1, 9270000,       2, 9400000,       1, 9260000,       1, 9410000,       2, 9250000,       1, 9430000,       1, 9240000,       3, 9440000,       1, 9230000,       2
 9380000,       1, 9270000,       2, 9400000,       1, 9260000,       1, 9410000,       2, 9250000,       1, 9430000,       1, 9240000,       3, 9440000,       1, 9230000,       2
 9380000,       1, 9270000,       2, 9400000,       1, 9260000,       1, 9410000,       2, 9250000,       1, 9430000,       1, 9240000,       3, 9440000,       1, 9230000,       2
 9380000,       1, 9280000,       1, 9400000,       1, 9270000,       2, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       3
 9380000,       1, 9270000,       2, 9400000,       1, 9260000,       1, 9410000,       2, 9250000,       1, 9430000,       1, 9240000,       3, 9440000,       1, 9230000,       2
 9380000,       1, 9270000,       2, 9400000,       1, 9260000,       1, 9410000,       2, 9250000,       1, 9430000,       1, 9240000,       3, 9440000,       1, 9230000,       2
 9380000,       1, 9270000,       2, 9400000,       1, 9260000,       1, 9410000,       2, 9250000,       1, 9430000,       1, 9240000,       3, 9440000,       1, 9230000,       2
 9380000,       1, 9270000,       2, 9400000,       1, 9260000,       1, 9410000,       2, 9250000,       1, 9430000,       1, 9240000,       3, 9440000,       1, 9230000,       2
 9380000,       1, 9270000,       2, 9400000,       1, 9260000,       1, 9410000,       2, 9250000,       1, 9430000,       1, 9240000,       2, 9440000,       1, 9230000,       2
 9380000,       1, 9270000,       2, 9400000,       1, 9260000,       1, 9410000,       2, 9250000,       1, 9430000,       1, 9240000,       2, 9440000,       1, 9230000,       2
 9380000,       1, 9270000,       2, 9400000,       1, 9260000,       1, 9410000,       2, 9250000,       1, 9430000,       1, 9240000,       2, 9440000,       1, 9230000,       2
 9380000,       1, 9270000,       2, 9400000,       1, 9260000,       1, 9410000,       2, 9250000,       1, 9430000,       1, 9240000,       2, 9440000,       1, 9230000,       2
 9380000,       1, 9280000,       1, 9400000,       1, 9270000,       2, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       2
 9380000,       1, 9280000,       1, 9400000,       1, 9270000,       2, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       2
 9380000,       1, 9280000,       1, 9400000,       1, 9270000,       2, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       2
 9380000,       1, 9280000,       1, 9400000,       1, 9270000,       2, 9410000,       2, 9260000,       1, 9430000,       1, 9250000,       1, 9440000,       1, 9240000,       2
